row,columns,threads,user,elapsed,sys,pCPU
5000,2000,4,0.04,0.02,0.04,390%
5000,2000,4,0.05,0.02,0.05,385%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.04,0.02,0.03,400%
5000,2000,4,0.04,0.02,0.04,390%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.04,0.02,0.03,395%
5000,2000,4,0.05,0.02,0.03,390%
5000,2000,4,0.03,0.02,0.04,400%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.05,0.02,0.02,385%
5000,2000,4,0.07,0.02,0.03,389%
5000,2000,4,0.04,0.02,0.04,390%
5000,2000,4,0.05,0.02,0.02,400%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.04,0.02,0.04,390%
5000,2000,4,0.03,0.02,0.04,390%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.04,0.02,0.04,390%
5000,2000,4,0.05,0.02,0.05,385%
5000,2000,4,0.03,0.02,0.04,390%
5000,2000,4,0.04,0.02,0.03,400%
5000,2000,4,0.04,0.02,0.03,395%
5000,2000,4,0.04,0.02,0.04,390%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.05,0.02,0.02,400%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.04,0.02,0.04,390%
5000,2000,4,0.05,0.02,0.03,400%
5000,2000,4,0.06,0.02,0.02,381%
5000,2000,4,0.06,0.02,0.02,381%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.04,0.02,0.04,381%
5000,2000,4,0.05,0.02,0.02,390%
5000,2000,4,0.03,0.02,0.04,390%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.06,0.02,0.04,400%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.07,0.02,0.03,396%
5000,2000,4,0.03,0.02,0.04,390%
5000,2000,4,0.04,0.02,0.04,390%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.05,0.02,0.02,400%
5000,2000,4,0.04,0.02,0.03,395%
5000,2000,4,0.03,0.02,0.05,381%
5000,2000,4,0.04,0.02,0.04,390%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.06,0.02,0.01,395%
5000,2000,4,0.03,0.02,0.04,395%
5000,2000,4,0.06,0.02,0.01,395%
5000,2000,4,0.04,0.02,0.03,381%
5000,2000,4,0.04,0.02,0.03,400%
5000,2000,4,0.05,0.02,0.02,390%
5000,2000,4,0.03,0.02,0.04,390%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.03,0.02,0.04,395%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.04,0.02,0.04,381%
5000,2000,4,0.04,0.02,0.04,390%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.05,0.02,0.02,377%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.04,0.02,0.04,390%
5000,2000,4,0.06,0.02,0.04,396%
5000,2000,4,0.04,0.02,0.04,390%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.04,0.02,0.03,395%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.03,0.02,0.04,395%
5000,2000,4,0.06,0.02,0.02,400%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.05,0.02,0.03,390%
5000,2000,4,0.03,0.02,0.04,390%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.04,0.02,0.03,395%
5000,2000,4,0.05,0.02,0.03,386%
5000,2000,4,0.05,0.02,0.02,381%
5000,2000,4,0.03,0.02,0.04,381%
5000,2000,4,0.03,0.02,0.04,390%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.06,0.02,0.04,385%
5000,2000,4,0.08,0.02,0.02,389%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.05,0.02,0.03,400%
5000,2000,4,0.03,0.02,0.04,395%
5000,2000,4,0.06,0.02,0.01,395%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.03,0.02,0.04,385%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.05,0.02,0.03,386%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.04,0.02,0.03,400%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.03,0.02,0.04,390%
5000,2000,4,0.04,0.02,0.03,395%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.06,0.02,0.04,400%
5000,2000,4,0.04,0.02,0.03,400%
5000,2000,4,0.04,0.02,0.03,395%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.07,0.02,0.03,389%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.05,0.02,0.05,385%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.03,0.02,0.04,395%
5000,2000,4,0.08,0.02,0.02,400%
5000,2000,4,0.06,0.02,0.04,389%
5000,2000,4,0.07,0.02,0.03,396%
5000,2000,4,0.07,0.02,0.03,396%
5000,2000,4,0.05,0.02,0.02,386%
5000,2000,4,0.05,0.02,0.02,390%
5000,2000,4,0.04,0.02,0.04,390%
5000,2000,4,0.06,0.02,0.04,388%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.04,0.02,0.03,395%
5000,2000,4,0.04,0.02,0.04,400%
5000,2000,4,0.04,0.02,0.04,400%
5000,2000,4,0.06,0.02,0.02,400%
5000,2000,4,0.04,0.02,0.04,390%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.05,0.02,0.03,390%
5000,2000,4,0.05,0.02,0.02,400%
5000,2000,4,0.03,0.02,0.04,395%
5000,2000,4,0.04,0.02,0.04,381%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.05,0.02,0.02,400%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.03,0.02,0.04,390%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.04,0.02,0.03,400%
5000,2000,4,0.03,0.02,0.04,395%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.05,0.02,0.03,386%
5000,2000,4,0.04,0.02,0.03,395%
5000,2000,4,0.05,0.02,0.04,392%
5000,2000,4,0.03,0.02,0.04,390%
5000,2000,4,0.05,0.02,0.03,390%
5000,2000,4,0.04,0.02,0.04,390%
5000,2000,4,0.03,0.02,0.04,390%
5000,2000,4,0.06,0.02,0.02,400%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.04,0.02,0.03,400%
5000,2000,4,0.06,0.02,0.04,385%
5000,2000,4,0.03,0.02,0.04,390%
5000,2000,4,0.03,0.02,0.04,390%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.03,0.02,0.04,390%
5000,2000,4,0.07,0.02,0.03,396%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.04,0.02,0.04,390%
5000,2000,4,0.04,0.02,0.04,400%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.04,0.02,0.04,390%
5000,2000,4,0.03,0.02,0.04,390%
5000,2000,4,0.05,0.02,0.04,388%
5000,2000,4,0.04,0.02,0.03,395%
5000,2000,4,0.03,0.02,0.04,390%
5000,2000,4,0.03,0.02,0.04,390%
5000,2000,4,0.05,0.02,0.03,381%
5000,2000,4,0.05,0.02,0.02,400%
5000,2000,4,0.02,0.02,0.05,395%
5000,2000,4,0.05,0.02,0.02,400%
5000,2000,4,0.05,0.02,0.02,400%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.05,0.02,0.02,390%
5000,2000,4,0.02,0.02,0.05,385%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.03,0.02,0.04,400%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.07,0.02,0.01,381%
5000,2000,4,0.04,0.02,0.03,386%
5000,2000,4,0.05,0.02,0.02,400%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.07,0.02,0.03,396%
5000,2000,4,0.03,0.02,0.04,400%
5000,2000,4,0.05,0.02,0.05,400%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.04,0.02,0.03,381%
5000,2000,4,0.04,0.02,0.03,386%
5000,2000,4,0.04,0.02,0.03,400%
5000,2000,4,0.04,0.02,0.04,390%
5000,2000,4,0.05,0.02,0.02,377%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.04,0.02,0.03,395%
5000,2000,4,0.06,0.02,0.03,396%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.03,0.02,0.04,395%
5000,2000,4,0.05,0.02,0.05,400%
5000,2000,4,0.03,0.02,0.04,395%
5000,2000,4,0.05,0.02,0.02,381%
5000,2000,4,0.06,0.02,0.02,400%
5000,2000,4,0.04,0.02,0.03,381%
5000,2000,4,0.05,0.02,0.02,381%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.06,0.02,0.02,385%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.04,0.02,0.04,381%
5000,2000,4,0.03,0.02,0.04,395%
5000,2000,4,0.04,0.02,0.03,400%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.06,0.02,0.04,396%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.04,0.02,0.04,390%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.04,0.02,0.04,390%
5000,2000,4,0.04,0.02,0.03,395%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.05,0.02,0.02,381%
5000,2000,4,0.04,0.02,0.04,400%
5000,2000,4,0.04,0.02,0.04,400%
5000,2000,4,0.03,0.02,0.05,395%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.05,0.02,0.02,381%
5000,2000,4,0.04,0.02,0.04,400%
5000,2000,4,0.05,0.02,0.02,381%
5000,2000,4,0.06,0.02,0.02,400%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.03,0.02,0.04,386%
5000,2000,4,0.04,0.02,0.03,386%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.02,0.02,0.05,381%
5000,2000,4,0.04,0.02,0.03,395%
5000,2000,4,0.03,0.02,0.04,390%
5000,2000,4,0.03,0.02,0.04,390%
5000,2000,4,0.08,0.02,0.01,400%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.03,0.02,0.04,395%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.05,0.02,0.02,390%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.07,0.02,0.03,396%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.03,0.02,0.05,390%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.04,0.02,0.03,395%
5000,2000,4,0.05,0.02,0.02,400%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.05,0.02,0.02,400%
5000,2000,4,0.04,0.02,0.03,400%
5000,2000,4,0.04,0.02,0.04,400%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.03,0.02,0.04,390%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.03,0.02,0.04,390%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.05,0.02,0.02,400%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.04,0.02,0.03,395%
5000,2000,4,0.03,0.02,0.04,395%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.05,0.02,0.05,385%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.03,0.02,0.04,390%
5000,2000,4,0.03,0.02,0.04,400%
5000,2000,4,0.06,0.02,0.01,395%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.03,0.02,0.04,385%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.04,0.02,0.04,381%
5000,2000,4,0.04,0.02,0.03,381%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.04,0.02,0.04,381%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.04,0.02,0.04,400%
5000,2000,4,0.07,0.02,0.03,385%
5000,2000,4,0.04,0.02,0.03,400%
5000,2000,4,0.06,0.02,0.02,386%
5000,2000,4,0.04,0.02,0.04,381%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.04,0.02,0.03,400%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.05,0.02,0.02,390%
5000,2000,4,0.05,0.02,0.03,390%
5000,2000,4,0.06,0.02,0.02,400%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.04,0.02,0.03,395%
5000,2000,4,0.03,0.02,0.04,395%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.03,0.02,0.04,390%
5000,2000,4,0.05,0.02,0.02,400%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.03,0.02,0.04,377%
5000,2000,4,0.04,0.02,0.03,395%
5000,2000,4,0.05,0.02,0.02,400%
5000,2000,4,0.04,0.02,0.04,390%
5000,2000,4,0.04,0.02,0.04,390%
5000,2000,4,0.05,0.02,0.03,390%
5000,2000,4,0.04,0.02,0.03,395%
5000,2000,4,0.05,0.02,0.02,395%
5000,2000,4,0.08,0.02,0.02,385%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.04,0.02,0.03,395%
5000,2000,4,0.06,0.02,0.01,395%
5000,2000,4,0.06,0.02,0.02,400%
5000,2000,4,0.05,0.02,0.02,390%
5000,2000,4,0.04,0.02,0.03,395%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.04,0.02,0.03,390%
5000,2000,4,0.06,0.02,0.02,390%
5000,2000,4,0.05,0.02,0.05,400%
5000,2000,4,0.05,0.02,0.03,395%
5000,2000,4,0.05,0.02,0.03,400%
5000,2000,4,0.04,0.02,0.04,381%
5000,2000,4,0.04,0.02,0.04,400%
5000,2000,4,0.05,0.02,0.02,386%
